tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2021-11-30,21062,CAÑADA DE GOMEZ Nº 2,Santa Fe,Nacional,2021,20,PICK-UP,19,FORD,ZA,NUEVA RANGER DC 4X4 LTD AT 3.2L D,1,Privado,Jurídica,CAÑADA DE GOMEZ,SANTA FE,No aplica,2023,No aplica,100,82,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2021-01-12,21063,CASILDA Nº 2,Santa Fe,Nacional,2021,22,FURGON,37,RENAULT,3L,KANGOO II EXPRESS CONFORT 5A 1.6 SCE,1,Privado,Física,CHABAS,SANTA FE,Femenino,1966,ARGENTINA,100,82,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2017-11-10,21072,RAFAELA Nº 5,Santa Fe,Protocolo 21,2017,91,CHASIS C/CABINA DORMITORIO,092,MERCEDES BENZ,B63,ATEGO 1726,1,Privado,Física,ESTACION CLUCELLAS,SANTA FE,Masculino,1962,ARGENTINA,100,82,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2018-07-30,21075,SAN LORENZO Nº 4,Santa Fe,Protocolo 21,2018,02,SEDAN 4 PUERTAS,024,CHEVROLET,704,PRISMA JOY 4P 1.4 N LS MT +,1,Privado,Física,RICARDONE,SANTA FE,Masculino,1978,ARGENTINA,100,82,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2014-09-15,23003,TUCUMAN Nº 2,Tucumán,Nacional,2014,12,SEDAN 4 PUERTAS,80,HONDA,03,CITY LX MT,1,Privado,Física,BºLOMAS DE TAFI-TAFI VIEJO,TUCUMAN,Masculino,2000,ARGENTINA,100,90,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2012-09-14,1003,ARRECIFES,Buenos Aires,Protocolo 21,2012,05,SEDAN 5 PTAS,112,RENAULT,848,SANDERO STEPWAY 1.6 SL RIP CURL,1,Privado,Física,ARRECIFES,BUENOS AIRES,No identificado,1972,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2021-02-18,1009,BAHIA BLANCA Nº 2,Buenos Aires,Protocolo 21,2021,80,PICK-UP CABINA SIMPLE,136,VOLKSWAGEN,662,SAVEIRO SC 1.6 TRENDLINE MQ 101 CV,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1953,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2023-10-10,1012,BOLIVAR,Buenos Aires,Protocolo 21,2023,02,SEDAN 4 PUERTAS,130,TOYOTA,A70,COROLLA 2.0 XEI CVT,1,Privado,Física,BOLÍVAR,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2015-05-07,1018,CARMEN DE PATAGONES,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,XK,SURAN 1.6 5D 912,1,Privado,Física,VILLALONGA,BUENOS AIRES,No identificado,1992,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2017-09-21,1024,CHACABUCO,Buenos Aires,Nacional,2017,20,PICK-UP,53,VOLKSWAGEN,3W,AMAROK DC 2.0L TDI 140 CV 646,1,Privado,Física,CHACABUCO,BUENOS AIRES,Masculino,1950,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2021-04-22,1026,CHIVILCOY Nº 1,Buenos Aires,Nacional,2021,22,FURGON,37,RENAULT,3B,KANGOO II EXPRESS CONFORT 1.6 SCE,1,Privado,Física,CHIVILCOY,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2018-11-13,1031,GENERAL ALVEAR,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,636,FOX 1.6 CONNECT MANUAL 101 CV,1,Privado,Física,GENERAL ALVEAR,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2011-01-13,1035,GENERAL MADARIAGA,Buenos Aires,Nacional,2011,20,PICK-UP,68,TOYOTA,28,HILUX 4X4 CABINA DOBLE SRV 3.0 TDI,1,Privado,Física,GENERAL MADARIAGA,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2006-04-10,1052,LOBOS,Buenos Aires,Nacional,2006,17,SEDAN 5 PTAS,34,PEUGEOT,EJ,206 XT 1.6 5P ABS,1,Privado,Física,LOBOS,BUENOS AIRES,No identificado,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2020-03-16,1058,MAR DEL PLATA Nº 01,Buenos Aires,Importado,2019,80,PICK-UP CABINA SIMPLE,C54,LIFAN,041,FOISON BOX (CARROZADA),1,Privado,Jurídica,MAR DEL PLATA,BUENOS AIRES,No aplica,2010,No aplica,100,06,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,1998-05-14,1061,MERCEDES Nº 1,Buenos Aires,Protocolo 21,1998,22,SEDAN 3 PTAS,136,VOLKSWAGEN,212,GOL GL 1.6 D,1,Privado,Física,MERCEDES,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2007-07-27,1064,MORENO Nº 1,Buenos Aires,Nacional,2007,12,SEDAN 4 PTAS,07,CITROEN,49,C4 2.0I BVA EXCLUSIVE,1,Privado,Física,MORENO,BUENOS AIRES,No identificado,1973,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2005-10-17,1064,MORENO Nº 1,Buenos Aires,Protocolo 21,2005,11,PICK UP,024,CHEVROLET,323,S10 2.8 TI (CABINA DOBLE),1,Privado,Física,MORENO,BUENOS AIRES,Masculino,1974,PARAGUAY,100,06,221
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2005-06-15,1065,MORON Nº 02,Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,MORON,BUENOS AIRES,Masculino,2003,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2008-06-25,1068,OLAVARRIA Nº 1,Buenos Aires,Importado,2008,02,SEDAN 4 PTAS,136,VOLKSWAGEN,356,PASSAT 2.0 TDI,1,Privado,Física,OLAVARRIA,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2011-11-16,1090,SAN MIGUEL Nº 1,Buenos Aires,Protocolo 21,2011,05,SEDAN 5 PTAS,027,CITROEN,188,XSARA PICASSO 1.6I 16V EXCLUSIVE,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,No identificado,1981,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2007-03-01,1094,TANDIL Nº 1,Buenos Aires,Protocolo 21,2007,22,SEDAN 3 PTAS,047,FORD,238,KA,1,Privado,Física,TANDIL,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2004-07-13,1103,ZARATE Nº 1,Buenos Aires,Nacional,2004,17,SEDAN 5 PTAS,34,PEUGEOT,CR,206 XRD PREMIUM 5P,1,Privado,Física,ZARATE,BUENOS AIRES,Femenino,1974,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2024-08-21,1103,ZARATE Nº 1,Buenos Aires,Protocolo 21,2024,02,SEDAN 4 PUERTAS,130,TOYOTA,A76,YARIS XLS 1.5 CVT,1,Privado,Física,ZÁRATE,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2021-03-18,1104,BERAZATEGUI Nº 1,Buenos Aires,Protocolo 21,2021,05,SEDAN 5 PUERTAS,027,CITROEN,568,C3 VTI 115 LIVE AM21,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,Femenino,1948,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2010-05-11,1108,OLIVOS Nº 02,Buenos Aires,Protocolo 21,2010,04,RURAL 5 PTAS,047,FORD,821,ECOSPORT 2.0L XLS 4X2,1,Privado,Física,FLORIDA-VTE.LOPEZ,BUENOS AIRES,No identificado,1947,ARGENTINA,50,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1992-07-20,1113,SAN VICENTE,Buenos Aires,Nacional,1992,12,SEDAN 4 PTAS,34,PEUGEOT,06,504SRDTF,1,Privado,Física,ALEJANDRO KORN,BUENOS AIRES,Masculino,1950,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2019-10-17,1119,MORON Nº 03,Buenos Aires,Protocolo 21,2019,02,SEDAN 4 PUERTAS,102,NISSAN,759,VERSA SENSE MT,1,Privado,Física,MORÓN,BUENOS AIRES,Femenino,1957,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2007-04-12,1130,GENERAL RODRIGUEZ Nº 1,Buenos Aires,Nacional,2007,12,SEDAN 4 PTAS,37,RENAULT,SS,MEGANE TRI 1.9 L TD PACK PLUS,1,Privado,Física,GENERAL RODRÍGUEZ,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2019-08-21,1131,CAPILLA DEL SEÑOR,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,130,TOYOTA,908,ETIOS X 1.5 6M/T,1,Privado,Física,PARADA ROBLES,BUENOS AIRES,Masculino,1941,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2001-08-01,1132,PINAMAR,Buenos Aires,Importado,2001,05,SEDAN 5 PTAS,027,CITROEN,131,XSARA SX 1.9 D,1,Privado,Física,OSTENDE,BUENOS AIRES,No identificado,1962,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2017-01-06,1133,SAN MIGUEL Nº 3,Buenos Aires,Nacional,2017,20,PICK-UP,19,FORD,YU,NUEVA RANGER DC 4X2 XL 2.2L D,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,No identificado,1983,PARAGUAY,100,06,221
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2012-02-15,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2012,22,SEDAN 3 PTAS,024,CHEVROLET,546,CELTA 1.4 LS,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,No identificado,1979,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2013-12-18,1142,BAHIA BLANCA Nº 3,Buenos Aires,Nacional,2013,17,SEDAN 5 PUERTAS,19,FORD,VX,FOCUS TREND 1.6L NAFTA,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2012-07-04,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2012,02,SEDAN 4 PTAS,055,HONDA,C32,CITY EXL M/T,1,Privado,Física,BAHI­A BLANCA,BUENOS AIRES,Femenino,1970,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2012-07-27,1153,LA MATANZA Nº 05,Buenos Aires,Importado,2012,05,SEDAN 5 PTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1,Privado,Física,CIUDAD EVITA,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2008-01-22,1156,HURLINGHAM Nº 1 (EX. MORON Nº 4 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2008,17,SEDAN 5 PUERTAS,34,PEUGEOT,FS,206 X-LINE 1.4 5P,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1991,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1996-05-31,1157,MORON Nº 05,Buenos Aires,Importado,1996,05,SEDAN 5 PUERTAS,047,FORD,118,MONDEO CLX,1,Privado,Física,EL PALOMAR,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2017-10-09,1160,SAN MARTIN Nº 4,Buenos Aires,Nacional,2017,17,SEDAN 5 PUERTAS,37,RENAULT,2R,NUEVO SANDERO PRIVILEGE,1,Privado,Física,VILLA BALLESTER,BUENOS AIRES,No identificado,1956,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2013-02-27,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,08,CHEVROLET,DK,CLASSIC 4 PTAS LT SPIRIT 1.4N,1,Privado,Física,LUIS GUILLON,BUENOS AIRES,Masculino,1974,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2018-04-25,1163,MAR DEL PLATA Nº 05,Buenos Aires,Protocolo 21,2018,02,SEDAN 4 PUERTAS,047,FORD,B45,KA SEDAN SEL,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1981,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2007-04-24,1163,MAR DEL PLATA Nº 05,Buenos Aires,Protocolo 21,2007,22,SEDAN 3 PTAS,112,RENAULT,634,CLIO 16V YAHOO PACK PLUS,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2005-06-14,1164,MAR DEL PLATA Nº 06,Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PTAS,044,FIAT,596,PALIO HLX1.8 MPI 8V,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1978,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2015-12-04,1165,SAN FERNANDO Nº 2,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,34,PEUGEOT,NF,308 ACTIVE 1.6,1,Privado,Física,SAN FERNANDO,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2017-06-15,1173,BERAZATEGUI Nº 2,Buenos Aires,Nacional,2017,12,SEDAN 4 PUERTAS,07,CITROEN,EN,C4 LOUNGE THP 165 AT6 FEEL AM18,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,No identificado,1955,BOLIVIA,100,06,202
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1974-03-18,1174,LA MATANZA Nº 07,Buenos Aires,Nacional,1974,15,SIN ESPECIFICACION,07,CITROEN,05,AZAM-M28 SPORT,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1964,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2023-10-12,1184,MAR DEL PLATA Nº 07,Buenos Aires,Protocolo 21,2023,05,SEDAN 5 PUERTAS,130,TOYOTA,A15,YARIS XLS 1.5 6M/T,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2021-02-25,1186,MORENO Nº 2,Buenos Aires,Nacional,2021,17,SEDAN 5 PUERTAS,37,RENAULT,3X,SANDERO PH2 STEPWAY ZEN 1.6,1,Privado,Física,MORENO,BUENOS AIRES,Femenino,1954,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2010-07-26,1195,TIGRE Nº 3,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,127,SUZUKI,706,FUN 1.4,1,Privado,Física,TRONCOS DEL TALAR,BUENOS AIRES,Femenino,1993,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2010-07-20,1199,LANUS Nº 6,Buenos Aires,Protocolo 21,2010,04,RURAL 5 PUERTAS,047,FORD,597,ECOSPORT 1.6 L 4X2 XL PLUS,1,Privado,Física,REMEDIOS DE ESCALADA,BUENOS AIRES,No identificado,1996,ARGENTINA,50,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2010-03-29,1199,LANUS Nº 6,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1,Privado,Física,LANUS ESTE,BUENOS AIRES,Femenino,1991,PARAGUAY,100,06,221
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2015-11-03,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Protocolo 21,2015,04,RURAL 5 PUERTAS,047,FORD,998,ECOSPORT SE 1.6L MT N,1,Privado,Física,VILLA DE MAYO,BUENOS AIRES,Masculino,1968,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2013-12-27,1208,MERCEDES Nº 2,Buenos Aires,Nacional,2013,20,PICK-UP,68,TOYOTA,70,HILUX 4X2 C/D DX PACK ELECTRICO 2.5 TDI,1,Privado,Física,SUIPACHA,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2025-04-07,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,9 DE ABRIL,BUENOS AIRES,Femenino,1970,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2013-01-15,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Protocolo 21,2013,30,FURGNETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,9 DE ABRIL,BUENOS AIRES,No identificado,1986,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1999-01-05,1212,BAHIA BLANCA Nº 5,Buenos Aires,Protocolo 21,1999,22,SEDAN 3 PUERTAS,047,FORD,238,KA,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2005-11-03,1214,ITUZAINGO Nº 1 (EX. MORON Nº 8 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Femenino,1994,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2012-10-09,1215,SAN ISIDRO Nº 08,Buenos Aires,Protocolo 21,2012,02,SEDAN 4 PUERTAS,055,HONDA,B31,CIVIC EXS,1,Privado,Física,VILLA ADELINA,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2007-07-05,1221,PILAR Nº 2,Buenos Aires,Protocolo 21,2007,05,SEDAN 5 PUERTAS,024,CHEVROLET,357,ASTRA GL 2.0,1,Privado,Física,PTE DERQUI,BUENOS AIRES,Masculino,1999,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2011-11-22,1225,SAN MARTIN Nº 7,Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,37,RENAULT,XH,CLIO 5P AUT.1.2 PACK II /2011,1,Privado,Física,VILLA BALLESTER,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2018-05-24,1230,ESCOBAR Nº 2,Buenos Aires,Nacional,2018,17,SEDAN 5 PUERTAS,37,RENAULT,2P,NUEVO SANDERO DYNAMIQUE,1,Privado,Física,BELEN DE ESCOBAR,BUENOS AIRES,Femenino,1980,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1982-09-13,1232,HURLINGHAM Nº 2 (EX. MORON Nº 10 RESOL. MJS Y DHNº 1487/09),Buenos Aires,Nacional,1982,12,SEDAN 4 PTAS,37,RENAULT,07,12 TL,1,Privado,Física,W C MORRIS,BUENOS AIRES,Femenino,1956,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1976-05-20,1237,LOMAS DE ZAMORA Nº 7,Buenos Aires,Nacional,,12,SEDAN 4 PTAS,17,FIAT,12,128 BERLINA,1,Privado,Física,L. DE ZAMORA,BUENOS AIRES,Masculino,1979,BOLIVIA,100,06,202
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2022-03-11,1238,TIGRE Nº 4,Buenos Aires,Importado,2022,04,RURAL 5 PUERTAS,047,FORD,B61,ECOSPORT SE 1.5L MT N,1,Privado,Física,TRONCOS DEL TALAR,BUENOS AIRES,Femenino,1968,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2007-11-06,1240,JOSE C. PAZ Nº 1,Buenos Aires,Importado,2007,02,SEDAN 4 PTAS,011,AUDI,113,A4 2.0 T FSI QUATRO,1,Privado,Física,JOSE C PAZ,BUENOS AIRES,No identificado,1997,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1989-01-13,1242,MAR DEL PLATA Nº 11,Buenos Aires,Nacional,1989,12,SEDAN 4 PTAS,19,FORD,30,FALCON GL,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,No identificado,1950,ARGENTINA,50,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2008-06-19,1243,BERAZATEGUI Nº 4,Buenos Aires,Nacional,2008,12,SEDAN 4 PTAS,34,PEUGEOT,CM,206 XT 1.6 5P,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1999-05-10,1246,LA PLATA Nº 12,Buenos Aires,Importado,1999,02,SEDAN 4 PTAS,031,DAEWOO,067,NUBIRA SX,1,Privado,Física,TOLOSA,BUENOS AIRES,Masculino,1978,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2010-09-01,1247,GENERAL RODRIGUEZ Nº 2,Buenos Aires,Nacional,2010,20,PICK-UP,53,VOLKSWAGEN,NA,AMAROK 2.0L TDI 4X2 1T2,1,Privado,Física,GENERAL RODRÍGUEZ,BUENOS AIRES,Masculino,1958,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2023-03-30,1253,LA PLATA Nº 13,Buenos Aires,Importado,2023,82,PICK-UP CABINA DOBLE,047,FORD,C51,F-150 RAPTOR 3.5L V6 ECOBOOST 4X4 AT,1,Privado,Física,GENERAL ROCA,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2023-05-15,1267,FLORENTINO AMEGHINO,Buenos Aires,Protocolo 21,2023,82,PICK-UP CABINA DOBLE,044,FIAT,927,STRADA VOLCANO 1.3 CD,1,Privado,Física,AMEGHINO,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2010-07-12,1269,LA MATANZA Nº 12,Buenos Aires,Nacional,2010,12,SEDAN 4 PTAS,17,FIAT,AU,SIENA EL 1.4 BENZINA,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Femenino,1965,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2011-01-06,1277,VILLA GESELL,Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,34,PEUGEOT,FF,307 XS PREMIUM 2.0 5P 143CV,1,Privado,Física,VILLA GESELL,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2010-03-29,1278,ZARATE Nº 3,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,024,CHEVROLET,342,ZAFIRA GLS,1,Privado,Física,ZARATE,BUENOS AIRES,No identificado,1967,ARGENTINA,50,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,1997-05-22,1279,SAN PEDRO Nº 2,Buenos Aires,Protocolo 21,1997,05,SEDAN 5 PTAS,047,FORD,127,FIESTA CLX D,1,Privado,Física,SAN PEDRO,BUENOS AIRES,No identificado,1981,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-14,2003-05-07,1286,LA PLATA Nº 15,Buenos Aires,Importado,2003,02,SEDAN 4 PTAS,136,VOLKSWAGEN,226,PASSAT 1.8T,1,Privado,Física,CITY BELL,BUENOS AIRES,No identificado,1985,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2021-06-03,1287,ITUZAINGO Nº 3,Buenos Aires,Importado,2021,02,SEDAN 4 PUERTAS,092,MERCEDES BENZ,D26,A200 PROGRESSIVE SEDAN,1,Privado,Física,PARQUE LELOIR,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,200
